20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;19;20;20;17;14;14;16;20;20;20;20;19;18;19;20;18;18;18;19;18;18;20;20;20;10;6;4;1;3;6;6;8;10;12;13;14;14;12;9;8;7;5;4;3;4;17;18;12;7;9;14;14;13;12;12;14;10;4;8
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;18;20;20;20;15;11;15;20;15;10;12;16;20;20;20;20;17;18;20;19;19;18;20;20;15;15;13;8;5;2;4;5;6;9;13;14;15;13;15;14;11;10;9;8;7;6;3;7;9;9;8;14;16;14;13;11;12;14;9;3;9
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;18;17;12;9;14;20;14;9;9;9;11;15;18;20;18;18;20;20;19;20;18;10;4;8;10;9;7;5;3;4;8;12;13;13;16;12;11;15;14;10;9;9;9;8;8;3;3;3;7;14;17;15;13;11;14;13;9;6;12
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;17;11;10;15;15;14;10;11;12;11;8;8;14;20;18;19;19;20;20;20;11;2;6;7;9;9;8;3;3;7;10;12;11;12;17;15;10;11;16;13;9;10;11;10;11;9;6;5;5;5;10;16;12;10;15;11;7;8;15
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;20;20;16;10;13;14;12;14;16;18;11;8;11;12;15;20;20;19;18;18;20;20;8;3;6;5;6;10;9;3;3;9;11;11;11;15;20;20;16;14;18;20;13;12;12;12;13;13;9;6;7;5;1;10;15;12;15;10;6;9;17
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;20;20;13;10;13;10;3;7;14;16;17;12;10;12;14;16;20;20;19;18;20;20;11;3;6;4;4;9;15;10;7;10;11;11;12;12;10;12;14;12;13;12;9;9;9;9;9;9;8;7;5;7;3;3;14;16;15;9;7;10;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;18;19;16;3;9;11;5;1;5;9;6;12;11;11;15;15;16;20;17;17;20;20;18;9;6;5;4;10;17;14;11;11;12;9;7;6;5;3;3;4;5;5;6;6;6;6;7;6;6;7;9;8;9;4;7;16;13;8;6;12;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;18;18;20;7;5;9;4;9;9;11;1;11;9;6;13;15;16;20;16;17;20;19;20;16;9;5;8;15;16;13;12;13;12;7;1;5;9;9;8;7;9;9;9;8;9;9;9;9;9;8;10;10;11;10;1;11;11;6;7;16;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;18;20;9;1;7;7;11;14;4;1;8;6;1;2;7;14;20;11;12;18;20;19;20;16;9;9;16;16;13;14;12;13;13;7;7;9;10;11;10;11;11;12;11;10;10;11;11;11;11;11;12;13;14;6;8;9;1;10;20;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;18;20;16;6;8;8;7;14;12;9;12;5;1;2;1;8;8;1;2;10;17;19;20;20;16;11;14;16;14;13;14;17;18;15;11;10;10;11;11;12;12;11;10;10;11;12;13;14;14;13;11;9;10;7;4;8;8;17;20;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;18;20;15;10;9;8;1;3;11;14;10;3;1;2;3;5;1;2;1;1;13;20;20;20;20;16;14;16;15;14;16;20;16;16;13;11;11;13;14;15;14;13;14;14;14;13;11;10;9;8;5;2;3;3;1;9;17;15;16;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;11;7;10;10;4;1;3;1;2;7;2;2;2;7;8;2;5;1;11;20;20;19;20;20;16;16;17;15;17;20;17;15;13;12;12;14;15;16;17;20;17;13;9;7;6;3;3;4;6;6;5;1;1;12;20;13;16;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;17;20;12;8;9;4;2;5;5;7;6;3;1;3;7;5;1;9;8;10;20;20;20;20;20;20;17;16;17;19;18;16;15;12;11;14;16;14;13;12;11;8;4;3;4;7;7;8;9;9;11;9;3;1;8;20;20;17;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;18;20;20;13;4;1;2;5;4;5;3;2;1;7;8;1;7;7;4;12;20;20;20;20;20;20;20;17;17;20;17;16;15;13;13;12;15;14;9;4;3;5;8;8;9;10;10;10;10;11;12;13;6;1;2;17;16;11;20
20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;20;19;19;20;18;18;20;15;1;2;5;5;7;3;2;1;8;11;1;6;11;5;11;20;20;19;20;19;20;20;19;17;17;17;16;14;13;12;11;13;13;13;11;10;9;9;11;11;10;10;11;12;12;10;12;10;1;1;12;17;13;20
20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;20;20;19;19;19;18;19;20;13;2;1;7;8;2;1;4;16;12;1;1;3;2;11;20;20;19;20;17;17;20;20;17;17;17;16;14;12;12;15;16;13;11;12;13;11;11;11;11;10;11;12;12;12;10;10;11;7;1;7;17;17;18
20;20;20;20;20;20;20;20;20;20;20;20;19;20;19;18;18;18;20;20;20;19;18;20;20;13;2;2;3;1;7;14;20;8;1;2;1;1;13;20;19;19;20;17;15;17;20;20;18;17;15;14;12;16;17;16;14;12;13;12;11;11;11;11;12;13;12;12;13;12;10;10;9;1;1;14;20;18
20;20;20;20;20;20;20;20;20;20;20;20;19;19;18;18;18;18;18;18;19;20;20;18;20;20;15;8;1;9;16;20;17;5;1;1;5;10;16;20;18;19;20;18;14;17;20;20;20;17;15;14;14;20;17;16;15;14;13;12;12;12;13;14;14;13;12;12;12;13;13;10;8;4;1;7;17;20
20;20;20;20;20;20;20;20;20;20;20;20;20;18;18;19;19;20;18;16;16;17;20;20;20;20;20;17;11;16;18;20;15;1;2;9;11;11;20;20;19;20;20;17;15;17;20;20;19;17;15;14;16;18;16;16;14;13;14;15;15;16;17;17;14;13;12;12;13;10;10;13;9;4;1;3;17;20
20;20;20;20;20;20;20;20;20;20;20;20;20;18;17;18;20;20;19;17;16;16;16;17;18;17;17;17;17;17;20;20;10;1;14;20;11;11;20;20;19;20;20;17;14;17;20;20;20;17;15;15;17;16;15;15;14;13;14;18;17;14;14;17;17;13;12;12;12;8;4;11;11;7;2;1;13;20
20;20;20;20;20;20;20;20;20;19;19;19;20;18;16;17;20;20;20;20;18;16;16;15;15;16;16;16;16;17;20;19;4;9;20;16;10;15;20;19;18;20;19;16;15;18;20;19;20;19;17;17;17;16;15;14;14;14;13;14;11;8;8;11;17;18;15;14;13;8;3;7;9;9;6;1;9;20
20;20;20;20;20;20;20;20;20;19;19;20;17;17;17;18;15;15;17;16;20;20;17;17;16;16;16;16;16;18;20;15;8;14;20;16;10;16;20;18;19;20;18;16;14;18;20;20;19;20;20;18;17;16;15;15;13;12;15;13;11;9;9;9;12;18;20;17;15;10;7;6;8;9;8;1;4;17
20;20;20;20;20;20;20;20;20;20;20;20;17;17;17;20;15;10;15;12;15;16;10;15;17;20;18;16;16;17;17;15;16;17;18;13;9;18;20;18;20;20;18;15;14;20;20;20;19;19;20;20;17;15;15;14;14;16;17;15;13;10;9;9;11;15;20;16;14;13;10;8;4;7;8;5;1;10
20;20;20;20;20;20;20;20;20;20;19;20;17;17;18;19;17;10;13;14;8;5;1;2;7;11;15;18;16;16;16;16;16;16;18;10;10;20;20;19;20;20;17;15;15;20;20;20;19;19;19;20;18;16;15;15;14;16;17;15;14;12;9;9;9;7;9;15;14;12;12;10;6;4;8;7;1;4
20;20;20;20;20;20;20;20;20;19;19;19;18;17;16;12;11;14;12;15;7;1;2;2;1;1;3;16;18;16;16;17;18;16;18;9;11;20;20;19;20;20;17;14;16;20;20;20;19;19;19;19;20;18;17;15;13;16;18;16;15;14;10;9;9;7;1;8;16;13;13;12;9;4;6;6;3;2
20;20;20;20;20;20;20;19;20;18;19;20;20;14;9;8;12;13;14;9;8;9;7;3;4;6;1;6;17;16;16;13;14;17;18;8;13;20;19;19;20;20;17;14;16;20;19;20;20;20;20;20;20;20;18;16;15;17;18;17;16;14;13;9;9;9;2;1;11;15;12;13;11;7;4;5;5;2
20;20;20;20;20;20;20;19;19;19;20;17;10;6;6;9;10;9;9;5;2;7;7;2;3;3;8;10;15;16;16;3;5;20;16;8;15;20;19;20;20;18;16;15;17;20;19;20;20;20;20;20;20;20;18;16;16;18;19;17;16;15;14;11;9;10;7;1;6;14;12;12;12;10;6;4;4;2
20;20;20;20;20;20;20;19;19;19;20;15;6;4;7;7;3;8;9;12;11;2;5;5;2;2;7;12;16;15;13;9;13;20;12;7;17;20;19;20;20;17;15;15;18;20;19;20;20;20;20;20;20;20;20;18;17;18;20;18;17;16;14;14;11;12;10;1;1;10;14;12;13;13;9;5;4;3
20;20;20;20;20;20;20;20;20;20;20;11;7;4;1;2;2;13;17;14;16;11;2;5;6;7;9;9;12;15;11;12;17;20;9;8;20;20;20;20;18;17;15;14;18;20;19;20;19;19;19;20;19;20;20;18;20;20;19;20;17;16;15;15;14;11;10;6;1;4;14;14;13;12;12;8;6;5
20;20;20;20;20;20;20;20;20;20;20;11;4;7;4;2;7;10;8;1;3;9;7;3;3;11;20;9;9;20;14;10;15;20;10;10;20;20;20;19;17;16;15;13;17;20;19;20;19;19;19;20;20;16;18;19;17;18;18;19;18;17;15;15;14;9;8;10;8;1;10;15;13;13;14;11;8;6
20;20;20;20;20;20;20;20;20;20;20;13;3;8;8;5;10;2;6;13;10;1;4;1;1;11;15;5;15;20;15;8;12;20;17;16;20;18;20;18;16;16;14;13;17;20;19;20;19;19;20;20;20;16;16;20;18;18;17;18;18;17;16;15;14;11;12;15;17;12;10;14;14;13;14;12;8;6
20;20;20;20;20;20;20;19;19;19;20;14;6;6;7;4;15;9;7;17;12;1;3;3;1;5;6;12;20;14;7;6;7;16;20;20;20;19;20;18;17;15;14;13;16;20;19;20;20;20;20;20;17;17;17;18;20;18;18;18;20;19;18;15;15;16;16;16;18;20;15;12;14;14;14;13;9;10
20;20;20;20;20;20;20;19;19;18;20;17;9;4;7;4;14;16;1;9;5;4;7;1;4;2;1;11;13;2;1;2;4;14;20;19;20;20;20;20;16;15;14;13;15;20;20;19;20;20;20;20;13;12;20;17;20;18;17;18;19;20;17;15;17;17;16;16;14;16;15;14;14;14;15;14;14;16
20;20;20;20;20;20;20;20;20;18;20;17;7;3;8;8;8;20;15;8;7;9;7;1;7;5;3;2;7;5;7;5;7;17;20;19;20;20;20;20;17;15;14;14;15;17;20;20;19;20;20;20;14;7;17;17;17;20;18;17;18;18;16;16;16;16;17;17;11;11;15;13;15;15;15;15;15;15
20;20;20;19;19;20;18;17;18;19;19;20;11;4;7;8;6;8;13;15;8;4;1;2;6;7;4;1;3;9;15;14;12;17;20;19;20;20;20;20;16;14;14;15;15;16;18;20;19;19;20;19;17;8;11;20;15;17;18;18;18;17;17;16;16;16;17;20;15;10;15;14;14;15;15;15;15;14
legende 
--------- 
dimensions : (124, 78) 
                   R                    G                    B               number                count 
                 255                  255                  255                    1                  186 
                 245                  245                  245                    2                  161 
                 235                  235                  235                    3                  185 
                 226                  226                  226                    4                  159 
                 219                  219                  219                    5                  166 
                 212                  212                  212                    6                  210 
                 201                  201                  201                    7                  314 
                 183                  183                  183                    8                  414 
                 160                  160                  160                    9                  514 
                 136                  136                  136                   10                  449 
                 118                  118                  118                   11                  400 
                 102                  102                  102                   12                  377 
                  88                   88                   88                   13                  368 
                  71                   71                   71                   14                  449 
                  54                   54                   54                   15                  433 
                  35                   35                   35                   16                  519 
                  15                   15                   15                   17                  993 
                   2                    2                    2                   18                  799 
                   1                    1                    1                   19                  855 
                   0                    0                    0                   20                 1721 
