20;20;19;19;19;19;18;18;17;17;17;17;16;16;16;16;16;16;16;17;17;17;17;17;17;18;18;18;18;19;18;19;19;19;19;19;19;19;20;20;20;19;20;20;20;20;19;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;19;13;10;10;10;10;10;13;13;14;16;17;17;17;17;17;17;18;17;18;17;18
19;19;19;19;19;18;18;18;17;17;16;16;16;16;16;16;16;17;16;17;17;17;17;17;18;17;18;18;19;18;19;19;19;19;19;19;20;19;20;19;20;20;20;19;20;19;20;19;20;20;20;19;20;20;20;20;20;19;19;19;20;20;20;19;12;10;10;10;12;12;13;14;14;16;16;17;17;17;17;17;17;17;18;18;18
legende 
--------- 
dimensions : (84, 85) 
                   R                    G                    B               number                count 
                 248                  220                  225                    1                   19 
                 247                  248                  248                    2                  276 
                 241                  185                  190                    3                   19 
                 231                  232                  234                    4                  308 
                 223                   68                   88                    5                  110 
                 218                  219                  222                    6                  335 
                 210                  136                  146                    7                   35 
                 208                  180                  185                    8                   15 
                 206                  207                  211                    9                  361 
                 191                  193                  197                   10                  321 
                 182                   26                   44                   11                  201 
                 173                  175                  180                   12                  329 
                 153                  155                  161                   13                  389 
                 132                  134                  140                   14                  456 
                 111                   10                   19                   15                  198 
                 110                  110                  117                   16                  461 
                  83                   85                   92                   17                  571 
                  57                   59                   66                   18                  513 
                  23                   24                   29                   19                 1111 
                   0                    0                    0                   20                 1112 
