30;30;29;30;29;28;26;26;28;27;27;25;10;5;16;16;14;10;7;10;11;7;11;14;14;1;1;1;1;5;5;7;14;14;12;7;11;7;16;19;25;29;29;30;30;30;30;30;30;30;30;29;30;29;28;27;28;23;17;14;12;8;9;11;15;17;17;17;17;13;13;8;13;13;18;16;14;11;4;9;12;13;13;15;28;30;29;29;29;29;29;30;29;30;30;29;29;29;29;28;19;19;10;7;7;7;14;12;11;7;10;5;1;5;5;7;19;16;5;7;10;5;5;11;14;16;7;5;20;28;28;29;28;27;28;29;30;30;30;29
30;30;30;29;29;29;28;27;28;27;27;28;22;5;5;10;11;10;7;7;10;1;11;25;16;10;10;3;7;10;12;10;1;11;14;7;10;7;19;19;19;28;29;30;29;30;30;30;30;30;30;29;30;29;29;29;27;15;20;14;2;12;17;19;20;19;22;22;26;13;8;13;8;16;21;19;19;16;14;4;8;13;8;8;24;30;29;28;29;30;29;30;30;30;29;29;29;29;29;25;16;19;11;5;10;5;14;7;1;14;14;10;11;14;14;10;17;19;7;11;10;10;10;10;10;5;5;16;30;28;29;29;28;28;28;28;29;29;30;29
30;30;30;30;30;29;29;28;29;28;28;25;28;22;10;5;5;5;10;14;11;19;14;10;7;20;16;10;16;11;17;12;7;14;7;11;7;10;19;19;19;25;29;29;29;30;30;30;29;30;30;30;30;29;28;27;17;21;16;10;12;18;23;19;17;17;20;28;26;15;8;13;8;13;27;25;22;25;25;13;8;8;13;8;23;30;29;29;29;30;30;30;30;29;29;29;28;29;28;19;14;19;19;5;10;7;7;12;7;16;11;11;19;14;20;14;5;10;19;19;14;11;5;1;1;10;22;30;29;28;29;28;28;28;28;28;28;28;29;29
30;30;30;30;29;29;29;29;29;28;27;27;25;28;27;16;10;1;1;5;5;14;16;10;7;12;10;7;14;5;7;14;16;7;5;11;7;14;22;19;19;19;28;28;29;30;30;30;30;30;29;30;29;29;29;19;16;19;10;11;19;20;22;15;8;8;13;17;13;12;8;8;8;13;18;18;18;17;17;13;8;8;8;8;22;29;28;29;29;29;30;29;30;29;29;28;28;29;25;14;14;19;19;10;7;10;5;11;19;16;5;10;16;10;10;12;7;10;12;5;5;1;7;11;16;27;29;29;27;29;30;29;29;28;27;28;28;28;29;30
30;30;30;30;30;29;29;29;29;29;28;27;25;25;27;28;22;16;11;7;5;1;5;7;7;7;5;7;11;11;16;22;11;7;10;7;10;19;19;19;16;14;25;29;29;30;29;30;29;30;29;30;29;30;28;16;19;14;11;19;22;20;20;13;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;12;17;26;29;28;28;30;30;30;29;29;29;29;27;28;19;16;16;19;19;14;7;7;7;5;14;22;16;11;11;5;5;10;5;5;1;5;11;14;19;27;29;28;26;27;28;29;29;29;30;29;27;28;28;29;30;29
30;30;30;30;30;30;29;29;29;29;29;28;25;22;22;25;27;29;28;25;19;14;10;7;1;1;1;1;5;10;14;14;7;14;10;7;16;19;19;22;19;16;19;29;28;29;30;29;30;30;29;30;30;30;23;17;19;11;16;22;22;19;22;13;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;13;16;18;29;28;29;29;30;30;30;29;29;28;29;25;16;19;19;19;19;19;11;5;14;10;5;10;7;5;5;1;5;5;10;14;19;25;29;30;29;28;25;25;25;28;28;28;29;29;29;28;28;28;29;29;29;30
30;30;30;30;30;30;29;29;29;29;29;28;25;25;22;22;20;19;25;28;29;29;28;25;20;16;15;12;7;5;1;5;1;5;5;7;10;16;19;19;22;19;16;28;29;28;30;29;30;30;30;30;30;30;16;16;16;14;19;20;19;19;19;13;2;8;8;2;2;8;8;8;8;8;2;2;2;2;2;2;8;2;8;8;16;17;28;29;29;29;30;30;29;29;28;29;29;19;19;19;22;19;14;10;5;5;1;5;5;5;10;10;14;17;20;25;28;30;30;30;26;22;20;19;20;25;25;28;28;29;30;29;29;29;29;29;29;29;29;29
30;30;30;30;30;29;30;29;29;29;28;28;25;25;22;20;19;16;16;16;19;22;26;29;29;30;29;27;23;19;16;14;11;10;7;5;5;5;10;10;10;12;14;25;30;29;30;29;30;29;30;29;30;27;14;16;16;16;20;19;19;19;19;14;2;2;8;8;12;8;2;8;2;8;13;8;13;8;8;8;8;2;8;2;18;18;20;30;29;29;30;29;29;29;29;28;29;22;12;10;10;10;7;7;7;10;11;14;16;22;25;25;28;29;29;29;28;25;22;19;16;16;16;19;20;25;27;28;28;29;29;29;30;29;29;30;29;29;29;29
30;30;30;29;29;30;29;29;29;29;28;27;25;25;22;19;19;16;15;12;11;11;11;16;19;22;27;28;28;28;28;29;29;28;22;22;19;16;11;10;7;7;12;20;30;30;30;30;30;29;30;30;30;22;12;19;16;15;17;17;19;19;17;15;6;2;13;18;21;13;2;2;2;13;24;20;22;23;23;21;8;2;2;2;16;18;19;29;29;30;30;30;29;29;29;28;29;22;11;10;11;16;19;20;25;28;29;29;29;28;28;29;29;28;27;22;16;15;14;14;16;16;16;19;19;25;27;27;28;29;29;29;29;29;29;29;29;30;29;29
30;30;30;29;30;30;28;29;29;29;28;27;25;22;22;19;19;14;14;12;11;11;10;10;9;12;17;22;25;28;29;29;29;29;29;29;29;29;28;29;27;25;19;19;29;30;30;30;30;30;30;30;30;20;14;19;16;19;19;20;18;17;16;16;16;15;15;17;17;12;2;2;2;12;18;17;19;19;19;21;13;2;2;2;14;17;17;28;29;30;30;30;29;29;29;29;27;22;27;29;28;29;29;28;28;28;28;27;27;27;28;28;28;27;25;20;16;14;14;14;14;16;16;16;19;22;25;25;28;29;29;30;30;30;30;29;30;30;30;30
30;29;30;29;29;28;26;28;29;29;28;28;25;25;20;19;16;14;11;11;10;10;6;6;10;11;16;22;27;29;29;29;29;30;29;30;29;29;30;29;29;30;28;25;29;30;30;30;30;29;30;30;29;16;16;19;14;16;17;13;15;15;16;16;19;19;17;16;20;8;2;2;2;14;22;16;19;19;17;24;18;2;2;2;14;17;14;27;29;29;30;30;29;29;29;29;29;28;29;29;29;28;29;28;28;28;28;28;28;29;29;28;27;27;27;22;17;15;14;12;11;14;14;16;17;20;25;27;28;29;29;29;30;29;29;30;30;30;30;30
30;30;29;29;28;27;25;27;30;29;28;27;25;25;19;19;16;14;11;11;10;7;4;10;11;14;19;25;27;29;29;29;29;30;29;30;30;30;30;29;29;30;30;29;29;30;29;30;30;29;30;30;29;16;16;19;14;19;15;3;2;2;14;18;15;16;15;15;18;8;2;2;2;8;18;17;16;17;17;18;2;2;2;3;12;18;15;25;29;29;30;30;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;28;27;27;27;27;19;16;14;12;11;12;12;14;16;19;23;25;29;29;29;30;30;28;28;29;30;30;30;30
30;30;29;28;27;26;23;27;29;29;28;27;25;25;22;16;16;12;11;10;6;6;6;9;14;16;22;27;27;29;29;30;30;30;30;30;30;29;29;30;29;29;30;30;29;30;30;29;30;29;30;30;28;16;19;16;11;18;15;2;2;2;6;9;8;2;8;8;9;2;2;2;2;2;9;8;9;9;9;2;2;2;2;6;14;19;16;25;29;30;30;30;30;29;29;29;29;29;28;29;29;29;29;29;29;29;29;29;28;29;29;29;28;28;27;27;22;19;14;11;11;11;11;14;16;19;22;27;28;29;29;29;29;28;27;28;29;29;30;30
29;29;28;28;26;23;21;26;29;29;28;27;25;25;19;19;14;11;10;7;4;5;4;6;11;15;22;27;27;29;29;29;30;30;30;30;30;30;30;30;30;29;29;29;29;30;30;29;30;29;29;30;28;16;19;14;14;19;15;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;8;13;14;17;16;25;29;29;30;30;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;28;28;27;19;12;10;10;7;10;11;11;15;19;22;25;28;28;29;30;29;28;26;28;27;29;29;29
28;28;27;26;23;22;20;25;29;29;28;25;25;25;20;17;14;12;9;10;7;6;7;6;10;14;19;27;27;29;30;30;30;30;30;30;29;30;30;29;30;30;29;30;30;30;30;30;30;30;29;30;27;16;19;14;12;18;15;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;13;17;14;17;16;25;30;30;30;30;30;29;30;29;29;29;29;29;29;29;29;29;29;28;29;29;29;29;28;29;28;28;28;27;19;14;12;11;11;11;12;14;14;17;22;27;27;28;29;29;29;27;26;27;27;28;28;29
27;26;26;24;23;22;20;22;29;30;28;27;28;25;19;19;16;16;16;19;19;22;22;23;22;22;27;29;29;29;29;29;30;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;29;30;28;17;19;16;12;18;17;11;8;8;8;8;8;8;9;8;8;9;8;8;8;8;8;8;8;8;8;12;18;21;21;17;14;17;17;27;30;30;30;29;30;30;30;30;30;29;30;29;29;29;29;29;28;29;29;29;29;28;28;29;29;28;28;28;29;29;28;25;25;20;19;17;19;17;20;25;28;29;29;29;29;25;23;25;27;27;27;28
27;26;24;24;23;22;19;22;29;29;28;29;27;25;22;20;22;28;29;30;30;30;30;30;30;30;29;29;29;30;30;29;30;30;30;30;29;29;30;29;30;30;30;30;30;30;30;30;30;30;30;30;28;19;19;15;9;15;15;14;14;12;12;12;14;12;12;14;12;12;14;12;14;15;12;15;15;15;15;15;16;16;16;15;12;16;19;27;30;29;30;30;29;30;30;30;30;30;30;29;30;29;29;29;29;29;29;29;29;28;29;28;29;29;29;29;29;29;30;30;30;30;29;29;22;20;25;25;29;29;29;29;29;23;22;24;27;27;27;27
25;26;24;23;22;21;19;23;30;29;29;29;28;25;22;25;29;28;23;22;23;25;27;28;29;30;30;29;30;30;30;30;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;29;19;19;15;10;15;15;14;12;12;12;11;12;12;11;14;12;12;14;11;14;14;12;15;14;15;15;12;14;14;14;16;12;17;19;25;30;29;30;29;30;29;30;30;30;29;29;29;29;29;29;29;29;29;28;29;29;29;29;29;29;29;28;29;28;27;23;19;17;17;19;27;29;27;22;28;28;29;29;29;29;23;23;25;26;26;26;27
24;23;23;23;20;20;19;25;29;29;29;29;27;25;28;29;19;10;5;7;7;10;11;12;16;19;22;25;28;28;30;30;30;30;30;30;30;30;30;29;30;30;29;30;30;30;30;30;30;30;29;30;29;20;17;16;12;14;15;16;14;12;16;12;15;12;12;16;12;14;17;12;14;16;14;16;17;16;15;14;16;16;16;16;14;17;19;26;29;29;29;29;29;30;29;30;30;29;29;29;28;29;29;29;29;29;29;29;29;28;28;27;25;19;17;16;16;16;16;14;11;10;10;7;15;29;27;25;29;29;29;29;29;23;22;23;23;24;24;27
23;22;22;22;20;18;17;23;30;29;29;29;27;28;28;17;11;14;16;17;19;18;19;17;17;16;17;17;17;19;20;22;23;25;26;28;28;28;29;29;30;30;30;30;30;30;30;30;30;30;30;30;30;22;19;16;11;14;15;14;14;14;14;14;14;14;14;14;14;14;14;14;15;15;15;15;15;16;15;14;15;14;19;14;12;17;19;28;29;29;29;29;29;29;29;30;29;29;29;28;28;28;27;27;25;25;25;22;22;20;20;20;20;19;22;22;22;22;25;27;25;25;23;16;12;19;28;28;29;29;28;29;29;22;21;22;23;24;23;24
legende 
--------- 
dimensions : (70, 140) 
                   R                    G                    B               number                count 
                 251                  252                  251                    1                  169 
                 248                  238                  142                    2                  100 
                 246                  238                  229                    3                  116 
                 226                  220                  215                    4                   90 
                 224                  235                  245                    5                  105 
                 208                  201                  191                    6                   81 
                 202                  213                  224                    7                   92 
                 201                  182                  100                    8                  117 
                 192                  184                  176                    9                  100 
                 181                  192                  205                   10                  128 
                 167                  172                  180                   11                  122 
                 157                  154                  151                   12                  209 
                 154                  129                   37                   13                   99 
                 138                  138                  141                   14                  259 
                 130                  125                  120                   15                  270 
                 110                  109                  110                   16                  343 
                  96                   93                   91                   17                  293 
                  83                   77                   69                   18                  324 
                  75                   79                   93                   19                  262 
                  67                   66                   67                   20                  297 
                  62                   59                   55                   21                  452 
                  53                   53                   57                   22                  420 
                  48                   47                   46                   23                  432 
                  42                   40                   37                   24                  413 
                  35                   36                   41                   25                  310 
                  32                   32                   33                   26                  482 
                  25                   26                   28                   27                  567 
                  17                   17                   21                   28                  711 
                   7                    7                   11                   29                 1398 
                   0                    0                    0                   30                 1039 
