29;30;29;30;30;29;30;30;29;30;30;29;30;30;30;29;27;19;27;29;29;29;24;29;30;30;30;30;30;30;30;30;30;30;29;30;24;19;18;13;7;4;4;4;11;2;4;4;4;3;3;13;6;3;6;6;3;6;18;5;13;18;3;14;26;28;26;20;24;28;28;28;30;28;28;28;28;28;28;28;28;28;26;26;28;28;28;26;24;24;26;26;26;28;28;19;6;14;13;15;24;20;15;28;24;26;28;28;26;24;28;20;28;24;24;30;28;26;24;24;26;24;26;28;26;19;19;26;24;24;20;20;24;24;21;19;16;26;24;16;19
28;29;30;30;29;30;29;30;29;29;29;29;29;27;23;18;18;29;28;29;18;18;27;30;30;30;29;30;30;30;30;30;30;30;30;28;26;19;8;8;4;4;8;2;11;4;4;8;5;4;5;6;3;6;6;5;3;14;6;13;14;3;14;26;20;20;28;28;30;30;28;30;30;30;30;28;30;30;30;28;28;28;28;28;28;28;26;26;28;28;24;26;26;28;26;24;24;19;20;19;19;24;20;24;7;5;15;26;28;28;28;28;26;28;28;26;24;20;24;28;24;26;26;26;24;24;20;24;26;20;16;15;26;24;24;20;16;19;20;20;24
29;29;29;29;30;29;29;24;25;24;27;24;19;18;19;29;29;30;27;6;10;29;30;30;29;30;30;30;30;30;30;30;30;30;30;24;21;20;8;11;2;11;2;4;1;4;1;2;1;8;4;3;5;13;5;5;13;5;6;14;5;13;24;19;18;26;28;30;30;28;30;30;30;30;30;30;30;28;30;28;30;28;28;28;28;30;28;30;30;30;28;30;30;28;30;30;30;28;30;30;28;30;28;26;24;19;24;28;28;30;28;28;28;28;28;26;26;26;24;24;24;26;26;28;26;26;24;19;19;18;18;26;28;24;20;20;18;18;24;24;24
29;26;27;24;25;24;25;29;29;29;24;23;23;29;30;30;30;29;18;18;29;30;29;30;30;28;30;30;30;30;30;30;30;30;30;28;20;12;4;2;8;2;4;1;4;1;4;1;4;4;4;5;14;19;3;6;6;5;13;6;13;24;18;18;24;24;26;28;28;30;30;28;30;30;30;28;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;24;24;26;30;28;28;24;20;20;24;28;26;24;24;19;20;24;24;24;24
24;27;24;27;26;29;29;28;29;27;25;29;28;30;29;30;29;17;18;29;30;29;30;29;29;30;30;30;30;30;30;30;29;29;28;28;12;8;1;4;2;4;1;1;4;1;1;2;1;2;8;4;8;16;5;3;6;14;7;6;24;24;15;24;20;20;26;26;28;28;30;30;30;30;28;30;30;28;30;30;28;26;28;28;30;30;28;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;26;20;21;30;30;30;30;30;30;28;30;28;30;30;30;30;30;26;26;28;28;28;28;24;26;26;24;26;24;20;24;19;19;24;24;20
27;26;29;29;29;28;29;29;24;29;30;30;30;29;29;30;27;18;29;29;28;29;29;30;30;30;30;30;30;30;30;29;26;28;21;21;11;1;4;1;1;1;1;1;1;2;4;2;4;2;8;4;4;4;5;4;7;15;6;8;28;20;19;21;20;26;21;24;28;28;30;28;30;30;30;30;30;30;28;21;21;28;28;28;28;21;21;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;21;12;11;21;28;30;30;30;30;30;30;28;30;30;28;30;30;28;30;28;28;28;24;26;26;26;26;28;24;24;20;18;20;24;20
29;28;29;28;29;29;29;24;29;30;29;30;29;29;29;29;24;29;29;28;29;29;30;30;30;30;30;30;30;29;29;30;28;29;30;12;1;1;1;1;1;1;1;1;4;1;1;2;4;4;2;4;4;4;4;8;11;8;7;20;20;19;26;26;24;21;24;26;30;30;30;30;30;30;30;30;28;12;12;12;12;28;21;21;12;12;26;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;30;30;28;12;2;12;26;30;30;30;30;30;28;28;30;28;28;28;28;30;28;30;28;28;28;28;28;28;28;26;26;24;24;20;20;26
29;30;29;29;29;26;29;29;29;30;29;30;29;28;29;27;27;26;29;29;30;30;30;30;30;30;30;30;29;28;29;28;30;30;21;4;1;1;1;1;3;1;1;1;1;2;4;1;1;1;4;2;4;2;4;7;15;8;8;20;20;24;26;16;20;24;20;26;28;28;28;30;28;30;30;12;12;12;12;12;21;12;12;21;12;21;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;24;20;21;30;28;12;11;12;21;30;30;30;30;30;30;30;28;28;28;26;28;28;30;30;28;28;28;28;28;28;28;28;28;26;24;24;26
28;29;29;28;30;29;30;29;29;29;29;30;29;29;29;24;24;29;30;30;30;30;30;30;30;30;30;29;28;29;29;28;30;28;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;4;2;2;8;8;11;11;16;20;21;20;16;20;20;21;26;28;28;30;28;28;28;12;2;2;2;12;12;12;12;12;12;12;28;30;30;30;30;30;30;30;30;30;30;28;30;28;28;28;28;28;26;26;24;20;22;30;28;2;11;12;22;28;30;30;30;30;30;30;28;30;28;28;30;30;28;30;28;30;28;30;28;28;28;26;26;24;26;26
30;29;30;30;30;30;30;30;30;28;29;29;29;29;26;29;27;30;30;30;30;29;30;30;30;30;29;28;29;28;30;30;28;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;8;2;11;11;11;15;16;15;20;16;20;26;28;28;28;30;28;28;12;2;2;2;2;2;12;21;12;12;2;21;30;30;30;30;30;30;30;30;28;30;28;30;30;28;28;28;26;26;26;28;24;24;21;21;28;12;2;2;12;16;26;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;30;28;26;24;24;24;26;26;24
28;29;29;29;30;29;29;29;29;27;26;27;26;29;30;29;26;29;30;30;30;30;30;29;30;30;29;30;29;30;30;30;2;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;8;2;11;11;12;15;8;21;16;20;21;28;28;30;28;12;12;2;2;1;2;2;12;2;12;12;12;2;28;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;26;26;24;26;28;30;30;30;28;11;11;12;21;16;21;28;30;30;30;30;30;30;30;30;28;28;28;28;28;28;28;28;28;24;24;24;24;24;24
26;24;26;29;29;28;29;27;26;29;29;29;28;29;30;28;29;30;30;30;30;30;30;30;29;28;29;30;30;30;30;12;1;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;11;2;2;9;21;15;4;16;16;21;28;28;28;21;21;12;2;2;2;2;2;2;2;12;12;12;2;2;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;26;30;30;30;30;30;30;12;2;12;12;21;16;20;28;28;30;30;30;30;28;28;26;28;26;28;28;28;26;20;24;26;24;26;24;24;26
26;27;29;24;25;24;29;28;30;29;30;30;27;22;30;30;27;22;29;29;30;29;30;29;30;30;29;26;29;30;25;1;2;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;12;11;2;11;12;12;16;12;12;21;21;21;21;12;12;2;1;2;1;2;2;2;2;2;12;2;12;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;12;1;12;21;12;8;21;28;28;30;30;28;28;28;28;28;28;28;28;26;26;24;20;19;19;24;24;24;24;20
26;24;24;27;26;28;29;30;30;29;30;30;29;25;30;30;27;9;4;17;29;30;29;30;29;29;28;27;22;27;9;2;11;2;11;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;2;12;12;2;2;2;2;2;11;12;11;15;12;21;21;12;21;12;2;2;2;1;2;1;2;2;2;12;2;2;2;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;2;1;12;12;12;16;28;30;28;28;26;28;28;28;28;28;28;28;28;28;26;26;26;24;24;24;24;24;20;20
26;27;29;29;28;30;30;29;29;28;27;29;29;24;29;30;29;26;25;18;16;27;30;29;29;26;29;29;22;12;9;9;2;9;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;12;2;2;2;11;12;12;15;12;26;21;28;21;21;12;2;2;2;2;1;2;2;1;2;2;2;2;12;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;21;1;2;12;12;21;21;28;28;28;26;26;26;26;28;28;30;28;28;28;26;28;26;26;26;26;26;26;24;24;24
27;28;29;26;29;29;29;28;29;30;29;26;26;23;23;28;29;28;29;27;19;23;29;29;26;27;26;30;26;16;9;11;11;2;4;11;2;2;2;1;2;1;1;2;1;1;1;1;12;21;21;12;2;2;2;12;12;2;2;2;2;2;12;12;21;21;21;28;28;21;12;2;2;2;2;2;1;2;2;2;2;2;2;12;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;11;1;21;12;21;21;21;21;28;28;26;26;24;26;28;30;28;28;28;26;28;28;28;28;26;26;24;24;24;24;26
24;27;24;24;29;28;28;29;28;29;29;29;29;27;19;26;29;26;27;26;27;25;22;25;26;29;30;30;24;15;11;15;11;4;9;1;2;12;2;2;1;1;1;1;1;1;2;12;28;30;30;28;21;12;2;2;12;12;2;2;12;11;11;12;21;21;28;30;28;21;21;12;12;2;2;1;2;1;2;1;2;2;2;12;21;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;21;1;11;12;21;28;28;21;26;28;28;26;26;26;28;28;26;26;26;28;28;28;28;26;26;26;24;24;24;26;26;28
29;26;22;27;26;22;25;26;27;26;26;29;28;29;18;22;29;26;26;29;24;23;23;25;27;30;30;25;14;15;16;9;9;4;4;4;2;2;2;2;1;1;1;1;1;2;21;12;28;30;28;28;28;12;12;2;2;2;12;2;2;12;12;12;21;28;28;28;28;28;28;12;12;2;2;2;1;2;1;2;2;2;2;2;2;21;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;1;1;12;26;28;28;26;24;26;28;26;28;28;28;28;26;24;26;26;28;26;28;28;28;26;26;26;24;20;20;24;24
28;27;21;27;26;27;22;22;22;29;29;29;26;30;27;15;18;19;25;25;27;22;18;25;22;25;19;18;18;18;18;9;4;9;10;4;1;12;2;1;2;1;1;1;1;12;30;12;12;28;30;28;28;28;12;12;2;2;2;2;12;12;12;21;21;28;30;30;28;28;28;21;12;12;2;2;2;1;1;1;2;2;2;2;2;2;21;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;2;1;12;21;28;28;28;26;26;28;26;28;28;28;26;24;24;24;26;26;28;28;28;28;28;28;28;26;24;20;20;20;20
30;26;22;26;21;22;22;23;18;22;28;29;29;29;26;17;18;25;19;18;22;29;27;25;25;22;23;18;19;18;14;9;7;9;4;4;5;2;12;2;1;1;1;1;1;28;30;12;1;2;28;28;28;28;2;2;2;2;2;2;12;12;12;21;21;28;28;30;30;30;28;21;21;12;12;2;2;2;1;1;2;2;12;12;2;2;2;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;1;3;12;28;28;28;28;26;26;26;28;26;26;28;24;26;24;24;24;24;24;24;26;28;28;28;28;26;24;24;24;26;24;24
30;27;26;28;29;22;19;16;22;25;26;29;28;26;27;18;17;22;23;25;27;26;29;26;22;22;24;24;18;18;14;9;9;10;4;9;1;4;12;2;2;1;1;1;1;30;28;12;4;3;2;30;28;28;12;2;2;2;12;12;2;12;21;28;21;28;30;30;30;28;28;21;21;21;21;12;12;2;1;2;1;1;2;12;21;12;12;2;26;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;26;2;1;12;21;28;28;28;28;28;26;28;26;28;28;28;26;26;26;24;26;26;26;24;26;26;28;30;28;28;26;20;24;24;24;20
26;21;29;28;28;28;21;22;26;22;25;18;25;24;24;23;14;17;18;26;29;28;26;25;24;24;24;20;18;14;13;14;7;9;4;4;10;1;10;12;2;1;2;1;1;21;30;28;12;2;12;28;28;21;2;2;2;2;12;12;12;12;21;21;28;28;30;30;28;28;28;28;28;28;28;28;12;12;2;1;1;1;2;2;12;28;21;12;2;12;30;30;30;30;30;30;30;30;30;30;30;30;30;26;12;9;11;12;28;30;30;26;26;26;28;26;28;28;28;26;28;26;26;26;28;28;26;28;28;26;24;24;24;26;26;26;26;20;24;20;19
24;26;21;26;21;22;22;22;27;24;24;25;19;19;23;18;17;17;18;23;20;26;24;22;24;26;24;19;19;14;14;14;7;10;4;4;10;5;1;2;12;2;2;1;1;1;28;30;28;21;28;30;28;12;2;2;2;12;12;12;12;12;12;22;28;30;30;30;30;28;28;28;28;21;28;28;28;12;12;12;2;1;2;2;2;12;21;28;21;12;12;21;28;28;30;30;30;30;30;28;28;12;11;2;9;12;21;28;30;28;28;28;26;28;26;28;26;28;26;28;26;28;26;26;26;26;26;26;24;24;26;24;18;19;24;24;24;24;24;24;24
22;22;26;27;24;22;24;26;26;27;24;24;24;24;24;27;27;10;10;27;19;17;20;26;26;26;24;19;19;18;14;13;7;4;4;5;4;5;10;1;12;2;2;2;1;1;1;12;28;30;30;28;12;2;2;2;12;12;12;12;12;22;12;21;28;30;30;30;28;28;28;28;28;28;28;21;28;28;28;27;12;12;2;2;1;2;2;12;28;28;21;12;12;12;21;12;20;12;16;2;11;16;22;12;21;28;30;30;28;28;26;28;26;28;26;26;28;26;26;28;28;28;28;28;26;24;24;24;24;26;24;20;19;19;20;20;19;20;20;20;20
14;23;14;5;18;26;29;26;24;22;24;27;26;24;25;26;25;17;3;25;27;19;24;28;28;26;24;24;18;14;13;13;6;6;5;10;4;10;4;3;10;12;2;2;2;1;1;1;2;12;12;2;2;2;2;12;12;12;12;12;12;12;20;28;30;30;28;28;28;30;28;28;28;28;28;28;28;28;28;28;28;28;12;12;12;2;1;1;2;12;21;28;21;26;21;21;21;21;21;12;21;28;28;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;24;26;24;26;28;24;24;24;19;19;20;24;20;20;19;19
7;4;15;15;9;18;24;24;26;26;28;26;26;24;26;23;25;25;10;3;19;27;28;28;28;24;24;20;18;18;13;13;13;6;4;5;5;4;9;4;1;17;12;2;2;2;1;1;1;1;1;1;2;2;12;12;12;12;12;21;12;21;21;28;30;30;28;28;28;30;28;28;28;28;28;28;28;28;28;28;28;28;30;28;28;28;28;21;16;12;12;21;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;30;28;30;28;28;28;28;26;24;26;26;26;26;26;26;26;24;24;20;20;26;26;24;20;24;20;20;20;19
22;23;26;29;22;19;14;18;27;26;29;26;29;26;25;5;3;23;25;3;10;26;28;28;28;26;24;19;19;18;18;14;13;13;6;4;10;4;10;4;1;4;2;12;12;2;2;2;2;2;2;2;2;12;2;12;12;12;12;28;21;21;28;28;28;28;28;28;28;28;28;28;21;28;21;28;21;28;28;28;28;28;28;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;28;30;28;28;30;30;30;28;30;28;30;28;28;28;26;26;24;26;28;28;26;28;26;24;19;24;24;26;26;24;24;19;19;19;20;20
29;26;29;26;26;29;29;22;18;15;20;27;26;26;10;3;3;3;18;23;13;28;30;28;28;24;24;19;19;18;18;14;14;13;9;7;7;7;9;7;4;3;1;17;12;21;12;2;2;2;12;12;12;12;12;12;12;21;12;21;21;21;21;28;28;21;28;28;28;28;28;21;21;21;28;21;28;28;28;28;28;28;28;28;28;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;28;28;28;26;24;26;26;26;26;26;26;24;24;24;26;24;24;24;24;24;19;20;24;24
26;29;26;22;25;22;26;29;26;17;5;10;13;25;27;25;10;10;3;3;6;30;28;26;26;26;24;24;24;19;19;18;14;18;15;9;9;9;9;11;15;9;1;4;2;12;21;12;12;12;2;12;12;12;12;12;12;21;12;21;12;21;21;28;21;28;28;28;28;28;28;21;21;26;26;21;28;28;28;28;28;28;28;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;30;30;30;30;30;28;28;28;28;30;28;28;28;28;28;26;26;24;24;24;24;24;24;24;26;24;24;24;24;24;24;20;19;20;24;24
27;29;26;27;26;17;7;17;14;23;19;25;23;7;11;25;25;10;3;3;19;30;28;28;28;26;24;20;24;24;19;20;18;18;19;18;15;15;17;15;11;15;9;10;9;11;12;12;12;12;12;2;12;12;2;12;12;12;12;12;12;12;21;21;21;21;28;21;28;28;28;28;21;26;21;28;28;28;28;28;28;28;30;28;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;30;28;28;26;26;24;24;24;24;26;28;28;26;24;26;26;24;24;26;26;26;24;24;24;20;20;19;20;24;20
19;25;26;29;30;29;18;10;17;29;29;27;24;25;23;17;23;25;10;9;28;30;28;28;28;28;26;24;24;24;20;24;19;24;22;22;25;16;23;15;15;23;9;2;16;11;11;2;12;12;21;12;12;2;2;2;2;2;12;12;12;12;21;12;12;28;28;28;28;21;28;28;26;28;28;26;26;28;30;30;28;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;30;30;28;30;28;30;28;28;24;24;24;24;24;26;28;28;28;26;26;26;28;26;26;28;26;26;24;24;19;20;20;24;20;19
22;23;25;29;27;27;25;17;10;10;19;27;27;25;25;24;23;18;17;24;30;28;28;28;28;28;28;28;26;26;24;24;24;26;26;24;22;22;16;11;15;12;11;11;23;12;22;15;11;12;12;12;12;11;2;2;2;2;12;12;12;12;12;12;12;12;21;12;28;28;28;28;26;28;26;28;28;28;28;30;28;30;28;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;28;28;26;26;24;24;26;28;26;24;24;19;24;26;26;24;26;24;24;24;24;20;24;24;24;19;18
25;18;17;25;23;23;23;23;18;10;10;17;19;18;23;27;29;17;18;29;30;30;30;28;30;28;28;28;28;28;28;26;26;26;24;26;24;21;22;23;16;22;16;12;22;23;16;15;11;11;11;11;2;12;12;2;11;12;12;2;12;12;12;12;12;12;12;28;28;28;21;28;28;28;28;28;28;28;28;30;30;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;28;30;28;30;28;28;30;30;30;28;28;28;28;26;26;24;24;20;24;26;24;24;26;24;24;24;20;24;24;20;19;20;20
17;22;27;23;22;25;23;25;25;25;17;10;17;17;13;25;17;3;10;30;30;28;30;30;28;28;30;30;28;28;28;28;28;26;26;26;26;22;21;21;22;21;21;22;22;12;12;16;22;16;12;21;12;2;12;12;2;2;11;2;2;11;2;2;12;12;12;12;21;28;28;28;28;30;30;26;28;28;28;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;28;30;30;28;28;30;30;28;30;30;28;28;26;26;28;30;28;28;26;26;24;24;26;26;28;28;26;24;26;26;24;24;24;24;20;20;20;24;24
10;18;27;29;29;27;27;25;25;27;25;17;23;18;23;25;19;3;10;30;30;30;30;28;30;30;30;28;30;30;28;30;28;28;28;28;24;26;24;21;21;21;21;21;21;22;22;21;21;22;22;21;21;21;12;12;21;12;12;12;12;12;2;12;2;12;12;12;12;28;21;28;28;28;30;30;28;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;28;30;30;28;30;30;28;28;28;28;28;28;26;24;20;24;28;26;26;26;24;26;26;28;28;28;28;26;26;26;24;24;24;24;24;24;24;24;26;24
29;27;25;22;25;29;27;25;23;25;27;27;25;29;29;29;29;23;24;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;28;28;26;26;28;28;29;21;21;21;21;21;21;29;21;28;28;28;28;30;28;28;21;21;21;12;12;12;12;12;12;12;12;21;12;28;21;28;28;28;28;30;30;30;30;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;28;28;28;28;28;30;30;28;30;28;28;28;24;24;24;24;24;24;24;24;24;24;24;26;26;26;24;24;19;18;20;24;24;24;20;19;19;24;20
29;29;14;3;10;18;23;27;25;23;23;27;27;29;29;29;29;25;26;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;28;21;29;28;28;28;28;28;28;28;21;21;28;21;12;12;12;21;12;21;12;12;12;21;12;12;12;12;21;28;28;28;28;21;28;28;30;30;30;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;28;28;28;28;30;28;28;28;28;26;24;24;24;24;24;24;24;24;24;20;24;24;24;26;24;24;19;14;18;20;24;20;19;19;19;19;19
25;19;25;17;9;17;14;23;25;25;17;17;25;29;29;29;29;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;26;21;21;21;12;12;12;12;2;2;12;12;12;12;12;12;21;12;12;11;12;12;12;12;2;12;21;12;28;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;28;30;28;28;28;28;30;28;28;28;28;30;26;24;24;26;26;26;26;24;24;24;24;26;26;26;24;26;24;20;19;19;20;24;20;19;19;16
3;3;18;29;29;25;25;19;23;25;25;23;14;23;29;29;29;30;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;28;28;30;28;29;26;21;22;12;16;12;16;12;11;12;2;12;12;12;12;12;28;21;21;12;12;21;12;12;21;12;21;12;21;12;21;12;12;12;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;28;30;30;28;28;30;28;30;28;24;26;28;28;28;28;28;28;24;26;28;28;28;28;26;24;20;19;19;20;19;19;18;18;24;26;24;24;19;16;15
15;17;17;14;26;30;30;29;29;27;29;29;25;18;25;29;29;27;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;29;26;24;22;24;21;22;22;22;20;22;21;12;11;12;12;12;12;12;12;12;12;12;12;12;12;11;9;16;21;20;12;21;21;28;28;28;28;28;26;21;12;21;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;28;28;28;28;28;24;24;26;28;26;26;24;26;26;28;30;28;26;24;22;18;14;9;14;14;14;14;19;24;24;24;24;19;15;15
28;28;22;5;10;13;23;29;30;29;30;29;30;29;29;27;27;22;29;30;30;30;30;30;30;30;30;30;30;30;30;28;30;26;24;20;19;19;19;22;22;22;22;22;22;21;21;21;12;12;12;12;12;21;12;12;21;12;12;11;11;9;11;9;11;16;20;21;26;21;28;28;28;30;30;30;30;28;26;21;28;28;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;28;30;28;30;28;30;28;30;28;28;28;28;28;28;26;26;28;28;28;26;24;26;28;26;26;24;20;20;21;24;22;15;9;9;19;24;20;19;19;19;20;15;11;15
22;22;27;26;17;3;5;19;29;18;25;27;29;29;29;29;24;27;30;30;30;30;30;30;30;30;30;30;30;30;28;28;30;26;24;19;19;22;22;22;22;22;22;21;21;21;21;21;21;12;12;12;12;12;12;12;12;11;2;4;1;4;11;11;11;9;14;20;21;26;28;28;28;28;30;30;30;30;30;30;28;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;30;30;28;28;28;30;28;30;28;30;28;28;28;28;30;28;28;28;28;26;20;20;20;22;21;19;15;19;18;14;20;24;19;8;14;15;8;8;16;15
14;11;9;19;26;29;26;27;27;18;10;10;10;10;25;30;29;29;30;30;30;30;30;30;30;30;30;28;30;28;30;30;28;26;26;24;24;24;24;22;22;21;26;28;21;28;21;21;12;21;12;12;12;2;2;11;2;11;11;11;11;11;15;8;9;14;15;22;22;26;26;26;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;28;30;30;30;30;30;28;28;28;28;28;28;28;30;26;26;26;24;24;24;24;22;20;16;18;20;20;20;20;19;15;13;7;6;5;9;15;15
22;23;9;17;19;24;25;19;19;27;25;23;25;18;10;23;30;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;29;26;26;27;21;21;21;28;21;28;28;28;28;21;21;12;12;12;11;12;11;12;11;2;2;11;8;11;15;14;7;7;9;16;26;26;26;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;28;28;30;30;30;28;30;28;30;28;28;28;28;28;28;28;26;26;26;26;26;20;20;19;24;26;24;24;24;19;19;15;14;8;7;4;8;15;9
29;28;22;22;18;19;25;24;23;25;29;26;25;29;23;3;10;27;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;29;26;24;26;21;28;21;21;28;28;21;12;12;12;12;12;12;12;16;12;12;21;11;8;8;4;11;9;9;14;9;9;9;15;16;21;26;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;30;28;28;28;26;28;28;28;28;28;28;28;28;28;28;24;24;24;20;20;20;26;26;26;24;20;20;19;16;14;8;8;8;7;11;15
29;29;29;29;25;18;25;26;29;29;29;29;25;23;29;17;3;14;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;21;28;28;28;30;28;21;21;12;26;12;21;12;21;21;22;21;20;16;21;12;16;11;9;11;9;9;14;9;14;15;15;15;21;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;26;28;28;30;28;28;26;28;28;30;28;26;24;24;20;24;24;24;24;20;24;20;20;20;20;19;16;13;4;4;7;16
27;27;26;29;28;29;22;25;26;29;27;29;29;19;25;29;25;17;28;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;29;30;28;28;28;12;27;12;12;16;21;21;21;21;12;21;21;12;16;11;16;16;11;16;16;16;15;15;15;18;9;13;11;15;15;19;24;30;30;28;30;30;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;30;30;28;28;30;30;30;28;30;30;28;28;28;28;26;26;24;26;24;20;24;28;24;26;24;20;20;16;16;16;16;11;7;8;8;15
27;25;27;29;29;29;29;29;27;29;27;25;29;30;25;25;29;14;27;30;30;30;30;29;18;19;29;28;30;29;28;29;29;26;29;26;21;21;27;12;17;9;15;16;12;12;21;12;16;12;11;16;16;15;8;11;11;9;4;9;15;9;15;18;15;9;15;18;15;15;8;15;26;30;28;30;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;28;30;30;30;30;30;30;30;28;30;30;28;30;28;28;28;28;30;26;24;19;19;18;20;26;26;26;24;20;16;15;7;5;3;3;5;4;4;7
29;29;27;24;25;24;29;30;30;30;27;24;27;29;29;27;22;25;24;30;30;30;30;30;26;29;29;22;25;26;25;18;19;27;21;11;12;25;12;25;23;23;22;16;9;16;12;22;12;16;16;9;11;9;7;4;6;4;6;5;4;7;7;14;15;13;11;15;15;15;15;6;8;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;30;30;30;30;30;30;30;30;30;28;30;28;30;30;28;30;28;28;30;28;30;28;30;26;24;18;15;20;26;26;20;20;19;16;15;7;4;5;3;3;3;4;5
